event_id,trip_id,vehicle_id,timestamp,request_source,need_service,resolved_service_type,requested_service_type,allowed_service_types,request_valid,reason_code,current_soc_pct,estimated_remaining_range_km,remaining_trip_distance_km,safety_reserve_km,vehicle_model,vehicle_type,battery_capacity_kwh,usable_capacity_kwh,installed_battery_modules,swap_supported,charging_supported,public_swap_compatible,split
DE001801,T0071,V0011,2026-09-01T13:07:49.505832428+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.645,54.11,2.493,1.0,VF_E34,EV_CAR,41.9,38.55,,False,True,False,test
DE001802,T0071,V0011,2026-09-01T13:08:20.770824428+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.503,53.68,2.058,1.0,VF_E34,EV_CAR,41.9,38.55,,False,True,False,test
DE001803,T0071,V0011,2026-09-01T13:08:20.770824428+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.503,53.68,2.058,1.0,VF_E34,EV_CAR,41.9,38.55,,False,True,False,test
DE001804,T0071,V0011,2026-09-01T13:08:20.770824428+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.503,53.68,2.058,1.0,VF_E34,EV_CAR,41.9,38.55,,False,True,False,test
DE001805,T0071,V0011,2026-09-01T13:09:15.211728428+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.355,53.22,1.606,1.0,VF_E34,EV_CAR,41.9,38.55,,False,True,False,test
DE001806,T0071,V0011,2026-09-01T13:09:15.211728428+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.355,53.22,1.606,1.0,VF_E34,EV_CAR,41.9,38.55,,False,True,False,test
DE001807,T0071,V0011,2026-09-01T13:09:15.211728428+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.355,53.22,1.606,1.0,VF_E34,EV_CAR,41.9,38.55,,False,True,False,test
DE001808,T0071,V0011,2026-09-01T13:10:13.194559071+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.216,52.8,1.179,1.0,VF_E34,EV_CAR,41.9,38.55,,False,True,False,test
DE001809,T0071,V0011,2026-09-01T13:10:13.194559071+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.216,52.8,1.179,1.0,VF_E34,EV_CAR,41.9,38.55,,False,True,False,test
DE001810,T0071,V0011,2026-09-01T13:10:13.194559071+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.216,52.8,1.179,1.0,VF_E34,EV_CAR,41.9,38.55,,False,True,False,test
DE001811,T0071,V0011,2026-09-01T13:11:27.211991071+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.068,52.34,0.725,1.0,VF_E34,EV_CAR,41.9,38.55,,False,True,False,test
DE001812,T0071,V0011,2026-09-01T13:11:27.211991071+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.068,52.34,0.725,1.0,VF_E34,EV_CAR,41.9,38.55,,False,True,False,test
DE001813,T0071,V0011,2026-09-01T13:11:27.211991071+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.068,52.34,0.725,1.0,VF_E34,EV_CAR,41.9,38.55,,False,True,False,test
DE001814,T0071,V0011,2026-09-01T13:12:41.673567071+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,16.926,51.9,0.288,1.0,VF_E34,EV_CAR,41.9,38.55,,False,True,False,test
DE001815,T0071,V0011,2026-09-01T13:12:41.673567071+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,16.926,51.9,0.288,1.0,VF_E34,EV_CAR,41.9,38.55,,False,True,False,test
DE001816,T0071,V0011,2026-09-01T13:12:41.673567071+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,16.926,51.9,0.288,1.0,VF_E34,EV_CAR,41.9,38.55,,False,True,False,test
DE001817,T0072,V0012,2026-09-01T13:13:57.068854+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,17.146,12.27,5.827,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001818,T0072,V0012,2026-09-01T13:13:57.068854+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,17.146,12.27,5.827,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001819,T0072,V0012,2026-09-01T13:13:57.068854+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,17.146,12.27,5.827,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001820,T0072,V0012,2026-09-01T13:13:57.068854+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,17.146,12.27,5.827,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001821,T0072,V0012,2026-09-01T13:16:41.477789714+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,15.978,11.43,4.992,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001822,T0072,V0012,2026-09-01T13:16:41.477789714+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,15.978,11.43,4.992,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001823,T0072,V0012,2026-09-01T13:16:41.477789714+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,15.978,11.43,4.992,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001824,T0072,V0012,2026-09-01T13:16:41.477789714+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,15.978,11.43,4.992,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001825,T0072,V0012,2026-09-01T13:18:44.143958+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,14.639,10.48,4.033,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001826,T0072,V0012,2026-09-01T13:18:44.143958+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,14.639,10.48,4.033,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001827,T0072,V0012,2026-09-01T13:18:44.143958+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,14.639,10.48,4.033,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001828,T0072,V0012,2026-09-01T13:18:44.143958+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,14.639,10.48,4.033,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001829,T0072,V0012,2026-09-01T13:20:49.738009499+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,13.337,9.54,3.102,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001830,T0072,V0012,2026-09-01T13:20:49.738009499+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,13.337,9.54,3.102,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001831,T0072,V0012,2026-09-01T13:20:49.738009499+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,13.337,9.54,3.102,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001832,T0072,V0012,2026-09-01T13:20:49.738009499+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,13.337,9.54,3.102,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001833,T0072,V0012,2026-09-01T13:22:07.150085499+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,12.63,9.04,2.596,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001834,T0072,V0012,2026-09-01T13:22:07.150085499+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,12.63,9.04,2.596,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001835,T0072,V0012,2026-09-01T13:22:07.150085499+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,12.63,9.04,2.596,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001836,T0072,V0012,2026-09-01T13:22:07.150085499+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,12.63,9.04,2.596,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001837,T0072,V0012,2026-09-01T13:23:42.215271499+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,11.827,8.46,2.021,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001838,T0072,V0012,2026-09-01T13:23:42.215271499+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,11.827,8.46,2.021,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001839,T0072,V0012,2026-09-01T13:23:42.215271499+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,11.827,8.46,2.021,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001840,T0072,V0012,2026-09-01T13:23:42.215271499+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,11.827,8.46,2.021,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001841,T0072,V0012,2026-09-01T13:25:36.851067499+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,10.909,7.81,1.364,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001842,T0072,V0012,2026-09-01T13:25:36.851067499+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,10.909,7.81,1.364,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001843,T0072,V0012,2026-09-01T13:25:36.851067499+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,10.909,7.81,1.364,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001844,T0072,V0012,2026-09-01T13:25:36.851067499+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,10.909,7.81,1.364,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001845,T0072,V0012,2026-09-01T13:27:19.686276499+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC,9.839,7.04,0.598,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001846,T0072,V0012,2026-09-01T13:27:19.686276499+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,9.839,7.04,0.598,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001847,T0072,V0012,2026-09-01T13:27:19.686276499+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,9.839,7.04,0.598,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001848,T0072,V0012,2026-09-01T13:27:19.686276499+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,9.839,7.04,0.598,1.0,VIPER,EV_MOTORBIKE,1.5,1.38,1.0,True,True,True,train
DE001849,T0073,V0013,2026-09-01T13:19:41.509560+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.781,54.53,8.332,1.25,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001850,T0073,V0013,2026-09-01T13:19:41.509560+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.781,54.53,8.332,1.25,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001851,T0073,V0013,2026-09-01T13:19:41.509560+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.781,54.53,8.332,1.25,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001852,T0073,V0013,2026-09-01T13:21:59.352339214+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.426,53.44,7.243,1.087,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001853,T0073,V0013,2026-09-01T13:21:59.352339214+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.426,53.44,7.243,1.087,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001854,T0073,V0013,2026-09-01T13:21:59.352339214+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.426,53.44,7.243,1.087,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001855,T0073,V0013,2026-09-01T13:24:09.247125599+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.077,52.37,6.172,1.0,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001856,T0073,V0013,2026-09-01T13:24:09.247125599+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.077,52.37,6.172,1.0,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001857,T0073,V0013,2026-09-01T13:24:09.247125599+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.077,52.37,6.172,1.0,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001858,T0073,V0013,2026-09-01T13:26:20.598274499+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,16.72,51.27,5.079,1.0,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001859,T0073,V0013,2026-09-01T13:26:20.598274499+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,16.72,51.27,5.079,1.0,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001860,T0073,V0013,2026-09-01T13:26:20.598274499+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,16.72,51.27,5.079,1.0,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001861,T0073,V0013,2026-09-01T13:28:40.343758499+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,16.393,50.27,4.075,1.0,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001862,T0073,V0013,2026-09-01T13:28:40.343758499+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,16.393,50.27,4.075,1.0,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001863,T0073,V0013,2026-09-01T13:28:40.343758499+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,16.393,50.27,4.075,1.0,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001864,T0073,V0013,2026-09-01T13:31:21.225598499+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,16.028,49.15,2.958,1.0,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001865,T0073,V0013,2026-09-01T13:31:21.225598499+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,16.028,49.15,2.958,1.0,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001866,T0073,V0013,2026-09-01T13:31:21.225598499+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,16.028,49.15,2.958,1.0,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001867,T0073,V0013,2026-09-01T13:34:06.836734499+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,15.653,48.0,1.808,1.0,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001868,T0073,V0013,2026-09-01T13:34:06.836734499+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,15.653,48.0,1.808,1.0,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001869,T0073,V0013,2026-09-01T13:34:06.836734499+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,15.653,48.0,1.808,1.0,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001870,T0073,V0013,2026-09-01T13:36:45.240430499+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,15.295,46.9,0.708,1.0,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001871,T0073,V0013,2026-09-01T13:36:45.240430499+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,15.295,46.9,0.708,1.0,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001872,T0073,V0013,2026-09-01T13:36:45.240430499+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,15.295,46.9,0.708,1.0,NERIO_GREEN,EV_CAR,41.9,38.55,,False,True,False,train
DE001873,T0074,V0014,2026-09-01T13:25:41.073480+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.803,54.6,6.32,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001874,T0074,V0014,2026-09-01T13:25:41.073480+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.803,54.6,6.32,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001875,T0074,V0014,2026-09-01T13:25:41.073480+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.803,54.6,6.32,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001876,T0074,V0014,2026-09-01T13:28:24.664624+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.489,53.63,5.461,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001877,T0074,V0014,2026-09-01T13:28:24.664624+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.489,53.63,5.461,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001878,T0074,V0014,2026-09-01T13:28:24.664624+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.489,53.63,5.461,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001879,T0074,V0014,2026-09-01T13:30:47.557750500+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,17.171,52.66,4.588,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001880,T0074,V0014,2026-09-01T13:30:47.557750500+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,17.171,52.66,4.588,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001881,T0074,V0014,2026-09-01T13:30:47.557750500+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,17.171,52.66,4.588,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001882,T0074,V0014,2026-09-01T13:32:04.298104500+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,16.862,51.71,3.743,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001883,T0074,V0014,2026-09-01T13:32:04.298104500+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,16.862,51.71,3.743,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001884,T0074,V0014,2026-09-01T13:32:04.298104500+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,16.862,51.71,3.743,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001885,T0074,V0014,2026-09-01T13:33:21.945722500+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,16.565,50.8,2.931,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001886,T0074,V0014,2026-09-01T13:33:21.945722500+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,16.565,50.8,2.931,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001887,T0074,V0014,2026-09-01T13:33:21.945722500+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,16.565,50.8,2.931,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001888,T0074,V0014,2026-09-01T13:35:46.318742499+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,16.243,49.81,2.048,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001889,T0074,V0014,2026-09-01T13:35:46.318742499+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,16.243,49.81,2.048,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001890,T0074,V0014,2026-09-01T13:35:46.318742499+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,16.243,49.81,2.048,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001891,T0074,V0014,2026-09-01T13:37:10.215801928+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,15.942,48.89,1.225,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001892,T0074,V0014,2026-09-01T13:37:10.215801928+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,15.942,48.89,1.225,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001893,T0074,V0014,2026-09-01T13:37:10.215801928+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,15.942,48.89,1.225,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001894,T0074,V0014,2026-09-01T13:38:59.021353071+07:00,AUTO_DETECTED,True,CHARGING,,['CHARGING'],,LOW_SOC,15.697,48.14,0.554,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001895,T0074,V0014,2026-09-01T13:38:59.021353071+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,['CHARGING'],True,VALID_REQUEST,15.697,48.14,0.554,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001896,T0074,V0014,2026-09-01T13:38:59.021353071+07:00,DRIVER_REQUEST,True,,BATTERY_SWAP,['CHARGING'],False,UNSUPPORTED_SERVICE,15.697,48.14,0.554,1.0,VF_3,EV_CAR,18.64,17.15,,False,True,False,train
DE001897,T0075,V0015,2026-09-01T13:31:08.371183999+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC_AND_INSUFFICIENT_RANGE,6.432,4.6,5.867,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE001898,T0075,V0015,2026-09-01T13:31:08.371183999+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,6.432,4.6,5.867,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE001899,T0075,V0015,2026-09-01T13:31:08.371183999+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,6.432,4.6,5.867,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE001900,T0075,V0015,2026-09-01T13:31:08.371183999+07:00,DRIVER_REQUEST,True,,ANY,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,6.432,4.6,5.867,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE001901,T0075,V0015,2026-09-01T13:32:52.239679999+07:00,AUTO_DETECTED,True,,,"['CHARGING', 'BATTERY_SWAP']",,LOW_SOC_AND_INSUFFICIENT_RANGE,5.424,3.88,5.146,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE001902,T0075,V0015,2026-09-01T13:32:52.239679999+07:00,DRIVER_REQUEST,True,CHARGING,CHARGING,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,5.424,3.88,5.146,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
DE001903,T0075,V0015,2026-09-01T13:32:52.239679999+07:00,DRIVER_REQUEST,True,BATTERY_SWAP,BATTERY_SWAP,"['CHARGING', 'BATTERY_SWAP']",True,VALID_REQUEST,5.424,3.88,5.146,1.0,EVO,EV_MOTORBIKE,3.0,2.76,2.0,True,True,True,test
