event_id,trip_id,timestamp,snapshot_index,trip_progress_pct,need_service,resolved_service_type,service_type,reason_code,request_source,requested_service_type,allowed_service_types,request_valid,current_soc_pct,estimated_remaining_range_km,remaining_trip_distance_km,safety_reserve_km,vehicle_id,vehicle_model,vehicle_type,swap_supported,charging_supported,public_swap_compatible,installed_battery_modules,battery_capacity_kwh,usable_capacity_kwh,consumption_wh_per_km,minimum_safe_soc_pct,charging_interface_class,battery_type,split
DE002300,T0090,2026-09-01T15:04:53.766155999+07:00,4,44.24,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,14.999,10.73,2.706,1.0,V0030,FELIZ_S,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,train
DE002301,T0090,2026-09-01T15:06:17.133832800+07:00,5,56.17,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,14.19,10.15,2.127,1.0,V0030,FELIZ_S,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,train
DE002302,T0090,2026-09-01T15:06:17.133832800+07:00,5,56.17,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,14.19,10.15,2.127,1.0,V0030,FELIZ_S,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,train
DE002303,T0090,2026-09-01T15:06:17.133832800+07:00,5,56.17,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,14.19,10.15,2.127,1.0,V0030,FELIZ_S,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,train
DE002304,T0090,2026-09-01T15:07:38.996981142+07:00,6,67.89,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,13.396,9.59,1.558,1.0,V0030,FELIZ_S,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,train
DE002305,T0090,2026-09-01T15:07:38.996981142+07:00,6,67.89,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,13.396,9.59,1.558,1.0,V0030,FELIZ_S,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,train
DE002306,T0090,2026-09-01T15:07:38.996981142+07:00,6,67.89,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,13.396,9.59,1.558,1.0,V0030,FELIZ_S,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,train
DE002307,T0090,2026-09-01T15:09:00.964476+07:00,7,79.62,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,12.6,9.02,0.989,1.0,V0030,FELIZ_S,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,train
DE002308,T0090,2026-09-01T15:09:00.964476+07:00,7,79.62,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,12.6,9.02,0.989,1.0,V0030,FELIZ_S,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,train
DE002309,T0090,2026-09-01T15:09:00.964476+07:00,7,79.62,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,12.6,9.02,0.989,1.0,V0030,FELIZ_S,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,train
DE002310,T0090,2026-09-01T15:10:28.052610857+07:00,8,92.08,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,11.755,8.41,0.384,1.0,V0030,FELIZ_S,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,train
DE002311,T0090,2026-09-01T15:10:28.052610857+07:00,8,92.08,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,11.755,8.41,0.384,1.0,V0030,FELIZ_S,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,train
DE002312,T0090,2026-09-01T15:10:28.052610857+07:00,8,92.08,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,11.755,8.41,0.384,1.0,V0030,FELIZ_S,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,train
DE002313,T0091,2026-09-01T15:06:28.651859357+07:00,1,7.39,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.932,54.99,2.606,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002314,T0091,2026-09-01T15:06:28.651859357+07:00,1,7.39,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.932,54.99,2.606,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002315,T0091,2026-09-01T15:06:28.651859357+07:00,1,7.39,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.932,54.99,2.606,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002316,T0091,2026-09-01T15:07:05.593736908+07:00,2,19.54,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.821,54.65,2.264,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002317,T0091,2026-09-01T15:07:05.593736908+07:00,2,19.54,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.821,54.65,2.264,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002318,T0091,2026-09-01T15:07:05.593736908+07:00,2,19.54,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.821,54.65,2.264,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002319,T0091,2026-09-01T15:07:42.459367928+07:00,3,32.28,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.704,54.29,1.906,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002320,T0091,2026-09-01T15:07:42.459367928+07:00,3,32.28,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.704,54.29,1.906,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002321,T0091,2026-09-01T15:07:42.459367928+07:00,3,32.28,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.704,54.29,1.906,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002322,T0091,2026-09-01T15:08:31.347375928+07:00,4,41.86,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.616,54.02,1.636,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002323,T0091,2026-09-01T15:08:31.347375928+07:00,4,41.86,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.616,54.02,1.636,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002324,T0091,2026-09-01T15:08:31.347375928+07:00,4,41.86,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.616,54.02,1.636,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002325,T0091,2026-09-01T15:09:26.420775928+07:00,5,51.64,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.526,53.75,1.361,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002326,T0091,2026-09-01T15:09:26.420775928+07:00,5,51.64,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.526,53.75,1.361,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002327,T0091,2026-09-01T15:09:26.420775928+07:00,5,51.64,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.526,53.75,1.361,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002328,T0091,2026-09-01T15:10:23.530495928+07:00,6,64.41,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.409,53.39,1.001,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002329,T0091,2026-09-01T15:10:23.530495928+07:00,6,64.41,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.409,53.39,1.001,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002330,T0091,2026-09-01T15:10:23.530495928+07:00,6,64.41,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.409,53.39,1.001,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002331,T0091,2026-09-01T15:11:40.683204500+07:00,7,78.4,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.281,52.99,0.608,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002332,T0091,2026-09-01T15:11:40.683204500+07:00,7,78.4,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.281,52.99,0.608,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002333,T0091,2026-09-01T15:11:40.683204500+07:00,7,78.4,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.281,52.99,0.608,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002334,T0091,2026-09-01T15:12:36.437758785+07:00,8,92.04,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.156,52.61,0.224,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002335,T0091,2026-09-01T15:12:36.437758785+07:00,8,92.04,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.156,52.61,0.224,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002336,T0091,2026-09-01T15:12:36.437758785+07:00,8,92.04,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.156,52.61,0.224,1.0,V0031,VF_6,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002337,T0092,2026-09-01T15:13:02.358407999+07:00,1,7.78,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.822,54.65,6.468,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002338,T0092,2026-09-01T15:13:02.358407999+07:00,1,7.78,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.822,54.65,6.468,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002339,T0092,2026-09-01T15:13:02.358407999+07:00,1,7.78,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.822,54.65,6.468,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002340,T0092,2026-09-01T15:14:31.498511999+07:00,2,17.85,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.592,53.95,5.762,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002341,T0092,2026-09-01T15:14:31.498511999+07:00,2,17.85,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.592,53.95,5.762,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002342,T0092,2026-09-01T15:14:31.498511999+07:00,2,17.85,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.592,53.95,5.762,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002343,T0092,2026-09-01T15:16:52.564960+07:00,3,31.37,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.282,53.0,4.814,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002344,T0092,2026-09-01T15:16:52.564960+07:00,3,31.37,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.282,53.0,4.814,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002345,T0092,2026-09-01T15:16:52.564960+07:00,3,31.37,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.282,53.0,4.814,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002346,T0092,2026-09-01T15:19:02.669208+07:00,4,44.69,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,16.978,52.07,3.879,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002347,T0092,2026-09-01T15:19:02.669208+07:00,4,44.69,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,16.978,52.07,3.879,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002348,T0092,2026-09-01T15:19:02.669208+07:00,4,44.69,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,16.978,52.07,3.879,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002349,T0092,2026-09-01T15:21:24.989398399+07:00,5,57.47,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,16.686,51.17,2.983,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002350,T0092,2026-09-01T15:21:24.989398399+07:00,5,57.47,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,16.686,51.17,2.983,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002351,T0092,2026-09-01T15:21:24.989398399+07:00,5,57.47,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,16.686,51.17,2.983,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002352,T0092,2026-09-01T15:23:07.971319999+07:00,6,67.72,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,16.451,50.45,2.264,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002353,T0092,2026-09-01T15:23:07.971319999+07:00,6,67.72,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,16.451,50.45,2.264,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002354,T0092,2026-09-01T15:23:07.971319999+07:00,6,67.72,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,16.451,50.45,2.264,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002355,T0092,2026-09-01T15:25:54.324167999+07:00,7,81.63,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,16.133,49.47,1.289,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002356,T0092,2026-09-01T15:25:54.324167999+07:00,7,81.63,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,16.133,49.47,1.289,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002357,T0092,2026-09-01T15:25:54.324167999+07:00,7,81.63,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,16.133,49.47,1.289,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002358,T0092,2026-09-01T15:27:55.195482285+07:00,8,93.45,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,15.863,48.65,0.459,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002359,T0092,2026-09-01T15:27:55.195482285+07:00,8,93.45,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,15.863,48.65,0.459,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002360,T0092,2026-09-01T15:27:55.195482285+07:00,8,93.45,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,15.863,48.65,0.459,1.0,V0032,VF_7_ECO,EV_CAR,False,True,False,,59.6,54.83,150.0,15.0,CCS2_TYPE2,FIXED_TRACTION_PACK,train
DE002361,T0093,2026-09-01T15:19:05.581228999+07:00,1,8.02,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,17.333,12.4,5.475,1.0,V0033,KLARA_S_2022,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,test
DE002362,T0093,2026-09-01T15:19:05.581228999+07:00,1,8.02,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,17.333,12.4,5.475,1.0,V0033,KLARA_S_2022,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,test
DE002363,T0093,2026-09-01T15:19:05.581228999+07:00,1,8.02,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,17.333,12.4,5.475,1.0,V0033,KLARA_S_2022,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,test
DE002364,T0093,2026-09-01T15:21:32.907116499+07:00,2,20.54,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,16.292,11.66,4.73,1.0,V0033,KLARA_S_2022,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,test
DE002365,T0093,2026-09-01T15:21:32.907116499+07:00,2,20.54,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,16.292,11.66,4.73,1.0,V0033,KLARA_S_2022,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,test
DE002366,T0093,2026-09-01T15:21:32.907116499+07:00,2,20.54,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,16.292,11.66,4.73,1.0,V0033,KLARA_S_2022,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,test
DE002367,T0093,2026-09-01T15:23:18.587980500+07:00,3,32.98,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,15.257,10.92,3.989,1.0,V0033,KLARA_S_2022,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,test
DE002368,T0093,2026-09-01T15:23:18.587980500+07:00,3,32.98,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,15.257,10.92,3.989,1.0,V0033,KLARA_S_2022,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,test
DE002369,T0093,2026-09-01T15:23:18.587980500+07:00,3,32.98,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,15.257,10.92,3.989,1.0,V0033,KLARA_S_2022,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,test
DE002370,T0093,2026-09-01T15:25:35.702938+07:00,4,45.63,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,14.204,10.16,3.236,1.0,V0033,KLARA_S_2022,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,test
DE002371,T0093,2026-09-01T15:25:35.702938+07:00,4,45.63,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,14.204,10.16,3.236,1.0,V0033,KLARA_S_2022,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,test
DE002372,T0093,2026-09-01T15:25:35.702938+07:00,4,45.63,True,,BATTERY_SWAP,UNSUPPORTED_SERVICE,DRIVER_REQUEST,BATTERY_SWAP,['CHARGING'],False,14.204,10.16,3.236,1.0,V0033,KLARA_S_2022,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,test
DE002373,T0093,2026-09-01T15:27:23.493250499+07:00,5,56.58,True,CHARGING,CHARGING,LOW_SOC,AUTO_DETECTED,,['CHARGING'],,13.294,9.51,2.584,1.0,V0033,KLARA_S_2022,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,test
DE002374,T0093,2026-09-01T15:27:23.493250499+07:00,5,56.58,True,CHARGING,CHARGING,VALID_REQUEST,DRIVER_REQUEST,CHARGING,['CHARGING'],True,13.294,9.51,2.584,1.0,V0033,KLARA_S_2022,EV_MOTORBIKE,False,True,False,,3.5,3.22,45.0,15.0,VINFAST_MOTORCYCLE_CHARGING,FIXED_OR_INTEGRATED_LFP,test
