event_id,trip_id,timestamp,snapshot_index,split,current_soc_pct,estimated_remaining_range_km,remaining_trip_distance_km,safety_reserve_km,consumption_wh_per_km,minimum_safe_soc_pct,battery_capacity_kwh,usable_capacity_kwh,charging_supported,swap_supported,vehicle_type,vehicle_model,trip_progress_pct
DE000997,T0039,2026-09-01T10:00:52.169792+07:00,5,validation,14.313,10.24,2.127,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,55.36
DE001000,T0039,2026-09-01T10:02:22.654064+07:00,6,validation,13.435,9.61,1.498,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,68.55
DE001003,T0039,2026-09-01T10:03:53.798672+07:00,7,validation,12.679,9.07,0.957,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,79.91
DE001006,T0039,2026-09-01T10:05:16.391168+07:00,8,validation,11.877,8.5,0.384,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,91.95
DE001009,T0040,2026-09-01T10:01:12.207599999+07:00,1,train,17.882,54.84,3.751,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,8.78
DE001012,T0040,2026-09-01T10:02:40.220449999+07:00,2,train,17.739,54.4,3.31,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,19.48
DE001015,T0040,2026-09-01T10:04:26.813319999+07:00,3,train,17.565,53.87,2.777,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,32.45
DE001018,T0040,2026-09-01T10:06:04.691499999+07:00,4,train,17.405,53.38,2.288,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,44.35
DE001021,T0040,2026-09-01T10:07:38.526039999+07:00,5,train,17.252,52.91,1.819,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,55.76
DE001024,T0040,2026-09-01T10:09:12.272047999+07:00,6,train,17.093,52.42,1.329,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,67.67
DE001027,T0040,2026-09-01T10:10:43.749522666+07:00,7,train,16.93,51.92,0.83,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,79.8
DE001030,T0040,2026-09-01T10:12:23.597389333+07:00,8,train,16.767,51.42,0.331,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,91.94
DE001033,T0041,2026-09-01T10:06:29.826462857+07:00,1,train,17.934,55.0,2.499,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,7.52
DE001036,T0041,2026-09-01T10:07:13.435237714+07:00,2,train,17.83,54.68,2.181,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,19.3
DE001039,T0041,2026-09-01T10:08:14.416677714+07:00,3,train,17.719,54.34,1.842,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,31.85
DE001042,T0041,2026-09-01T10:09:18.005685714+07:00,4,train,17.611,54.01,1.51,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,44.13
DE001045,T0041,2026-09-01T10:10:15.048786285+07:00,5,train,17.496,53.65,1.156,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,57.21
DE001048,T0041,2026-09-01T10:11:07.533169142+07:00,6,train,17.388,53.32,0.826,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,69.44
DE001051,T0041,2026-09-01T10:11:53.476081142+07:00,7,train,17.289,53.02,0.522,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,80.69
DE001054,T0041,2026-09-01T10:12:39.324032+07:00,8,train,17.183,52.7,0.198,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,92.68
DE001057,T0042,2026-09-01T10:13:42.791912500+07:00,1,train,17.204,12.31,7.225,1.084,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,7.31
DE001060,T0042,2026-09-01T10:16:10.080375+07:00,2,train,15.921,11.39,6.308,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,19.08
DE001063,T0042,2026-09-01T10:19:00.732126785+07:00,3,train,14.646,10.48,5.395,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,30.79
DE001066,T0042,2026-09-01T10:22:01.560148500+07:00,4,train,13.322,9.53,4.447,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,42.95
DE001069,T0042,2026-09-01T10:25:03.182281833+07:00,5,train,12.052,8.62,3.539,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,54.6
DE001072,T0042,2026-09-01T10:27:54.817148499+07:00,6,train,10.853,7.77,2.681,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,65.61
DE001075,T0042,2026-09-01T10:31:24.886548499+07:00,7,train,9.385,6.72,1.631,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,79.08
DE001078,T0042,2026-09-01T10:33:53.965684999+07:00,8,train,8.018,5.74,0.652,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,91.63
DE001081,T0043,2026-09-01T10:19:38.033396571+07:00,1,train,73.699,226.01,7.504,1.126,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,8.4
DE001084,T0043,2026-09-01T10:21:14.778061714+07:00,2,train,73.392,225.07,6.564,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,19.88
DE001087,T0043,2026-09-01T10:22:57.674777142+07:00,3,train,73.083,224.12,5.615,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,31.46
DE001090,T0043,2026-09-01T10:25:18.624617142+07:00,4,train,72.764,223.14,4.636,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,43.41
DE001093,T0043,2026-09-01T10:27:43.956210554+07:00,5,train,72.442,222.16,3.65,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,55.45
DE001096,T0043,2026-09-01T10:30:08.742569142+07:00,6,train,72.114,221.15,2.644,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,67.72
DE001099,T0043,2026-09-01T10:32:33.108329142+07:00,7,train,71.787,220.15,1.642,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,79.96
DE001102,T0043,2026-09-01T10:35:02.555010554+07:00,8,train,71.449,219.11,0.604,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,92.63
DE001105,T0044,2026-09-01T10:24:44.091675200+07:00,1,train,89.997,275.99,2.397,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,8.67
DE001108,T0044,2026-09-01T10:25:36.296856+07:00,2,train,89.894,275.68,2.08,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,20.73
DE001111,T0044,2026-09-01T10:26:42.520855999+07:00,3,train,89.786,275.34,1.749,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,33.35
DE001114,T0044,2026-09-01T10:27:46.711084571+07:00,4,train,89.682,275.02,1.428,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,45.58
DE001117,T0044,2026-09-01T10:28:47.219256+07:00,5,train,89.583,274.72,1.126,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,57.1
DE001120,T0044,2026-09-01T10:29:51.159884+07:00,6,train,89.475,274.39,0.795,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,69.7
DE001123,T0044,2026-09-01T10:30:35.698072+07:00,7,train,89.383,274.11,0.514,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,80.43
DE001126,T0044,2026-09-01T10:31:39.073032+07:00,8,train,89.278,273.78,0.19,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,92.78
DE001129,T0045,2026-09-01T10:31:06.528499500+07:00,1,train,11.337,8.11,5.332,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,8.17
DE001132,T0045,2026-09-01T10:32:58.331043499+07:00,2,train,10.283,7.36,4.577,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,21.16
DE001135,T0045,2026-09-01T10:34:51.731296299+07:00,3,train,9.213,6.59,3.812,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,34.35
DE001138,T0045,2026-09-01T10:36:43.521750700+07:00,4,train,8.128,5.82,3.035,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,47.72
DE001141,T0045,2026-09-01T10:38:33.158375500+07:00,5,train,7.064,5.05,2.274,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,60.83
DE001144,T0045,2026-09-01T10:40:09.562474+07:00,6,train,6.059,4.34,1.555,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,73.22
DE001147,T0045,2026-09-01T10:41:07.087521999+07:00,7,train,5.359,3.83,1.054,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,81.84
DE001150,T0045,2026-09-01T10:42:10.430403999+07:00,8,train,4.609,3.3,0.517,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,FELIZ_S,91.09
DE001153,T0046,2026-09-01T10:37:26.112999999+07:00,1,train,17.86,54.77,4.572,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,8.61
DE001156,T0046,2026-09-01T10:39:08.033096+07:00,2,train,17.644,54.11,3.91,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,21.85
DE001159,T0046,2026-09-01T10:40:54.592688+07:00,3,train,17.441,53.49,3.288,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,34.27
DE001162,T0046,2026-09-01T10:42:01.223144+07:00,4,train,17.29,53.02,2.826,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,43.52
DE001165,T0046,2026-09-01T10:44:04.550976+07:00,5,train,17.071,52.35,2.154,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,56.94
DE001168,T0046,2026-09-01T10:46:26.960420444+07:00,6,train,16.839,51.64,1.442,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,71.17
DE001171,T0046,2026-09-01T10:48:21.864776+07:00,7,train,16.652,51.07,0.868,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,82.65
DE001174,T0046,2026-09-01T10:49:51.979633142+07:00,8,train,16.505,50.61,0.417,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_7_ECO,91.66
DE001177,T0047,2026-09-01T10:42:57.987400+07:00,1,validation,15.595,11.16,6.701,1.005,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,4.15
DE001181,T0047,2026-09-01T10:45:20.894679999+07:00,2,validation,14.523,10.39,5.934,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,15.12
DE001185,T0047,2026-09-01T10:47:35.591559999+07:00,3,validation,13.508,9.67,5.207,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,25.51
DE001189,T0047,2026-09-01T10:49:55.431215999+07:00,4,validation,12.475,8.93,4.469,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,36.08
DE001193,T0047,2026-09-01T10:52:03.272192+07:00,5,validation,11.404,8.16,3.702,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,47.04
DE001197,T0047,2026-09-01T10:54:53.760240+07:00,6,validation,9.949,7.12,2.661,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,61.93
DE001201,T0047,2026-09-01T10:58:10.596120+07:00,7,validation,8.511,6.09,1.632,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,76.65
DE001205,T0047,2026-09-01T11:00:33.010872+07:00,8,validation,7.129,5.1,0.643,1.0,45.0,15.0,3.0,2.76,True,True,EV_MOTORBIKE,FELIZ_II,90.8
DE001209,T0048,2026-09-01T10:49:14.941279875+07:00,1,train,17.317,12.39,5.279,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,KLARA_S_2022,8.48
DE001212,T0048,2026-09-01T10:51:03.488003333+07:00,2,train,16.305,11.67,4.555,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,KLARA_S_2022,21.03
DE001215,T0048,2026-09-01T10:52:51.186355333+07:00,3,train,15.399,11.02,3.906,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,KLARA_S_2022,32.27
DE001218,T0048,2026-09-01T10:54:31.883565999+07:00,4,train,14.533,10.4,3.287,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,KLARA_S_2022,43.01
DE001221,T0048,2026-09-01T10:56:10.989989999+07:00,5,train,13.682,9.79,2.678,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,KLARA_S_2022,53.57
DE001224,T0048,2026-09-01T10:58:12.975525999+07:00,6,train,12.661,9.06,1.947,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,KLARA_S_2022,66.24
DE001227,T0048,2026-09-01T11:00:07.532687500+07:00,7,train,11.61,8.31,1.195,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,KLARA_S_2022,79.28
DE001230,T0048,2026-09-01T11:01:55.851961+07:00,8,train,10.56,7.56,0.444,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,KLARA_S_2022,92.3
DE001233,T0049,2026-09-01T10:54:49.492369999+07:00,1,train,17.907,54.92,3.99,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,6.66
DE001236,T0049,2026-09-01T10:55:49.396415428+07:00,2,train,17.774,54.51,3.582,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,16.2
DE001239,T0049,2026-09-01T10:56:49.644187084+07:00,3,train,17.614,54.02,3.091,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,27.68
DE001242,T0049,2026-09-01T10:58:07.213714357+07:00,4,train,17.458,53.54,2.613,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,38.88
DE001245,T0049,2026-09-01T10:59:45.333950357+07:00,5,train,17.277,52.98,2.057,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,51.89
DE001248,T0049,2026-09-01T11:01:25.618642357+07:00,6,train,17.092,52.41,1.489,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,65.17
DE001251,T0049,2026-09-01T11:02:45.607988642+07:00,7,train,16.91,51.86,0.933,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,78.17
DE001254,T0049,2026-09-01T11:04:09.909974357+07:00,8,train,16.732,51.31,0.387,1.0,150.0,15.0,87.7,80.68,True,False,EV_CAR,VF_8,90.94
DE001257,T0050,2026-09-01T11:01:56.470399999+07:00,1,train,17.81,54.62,6.708,1.006,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,7.99
DE001260,T0050,2026-09-01T11:04:51.042599999+07:00,2,train,17.525,53.74,5.835,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,19.96
DE001263,T0050,2026-09-01T11:07:43.807399999+07:00,3,train,17.244,52.88,4.971,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,31.81
DE001266,T0050,2026-09-01T11:10:42.495999999+07:00,4,train,16.952,51.99,4.078,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,44.07
DE001269,T0050,2026-09-01T11:13:36.371600+07:00,5,train,16.669,51.12,3.208,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,55.99
DE001272,T0050,2026-09-01T11:16:33.058000+07:00,6,train,16.381,50.23,2.325,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,68.11
DE001275,T0050,2026-09-01T11:19:28.935800+07:00,7,train,16.094,49.36,1.446,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,80.17
DE001278,T0050,2026-09-01T11:22:21.700600+07:00,8,train,15.812,48.49,0.582,1.0,150.0,15.0,123.0,113.16,True,False,EV_CAR,VF_9,92.02
DE001281,T0051,2026-09-01T11:06:52.405703214+07:00,1,train,17.562,12.57,3.539,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,VENTO_S,8.14
DE001284,T0051,2026-09-01T11:08:21.678868414+07:00,2,train,16.887,12.08,3.056,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,VENTO_S,20.67
DE001287,T0051,2026-09-01T11:09:21.860995309+07:00,3,train,16.351,11.7,2.673,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,VENTO_S,30.62
DE001290,T0051,2026-09-01T11:10:37.018103642+07:00,4,train,15.682,11.22,2.194,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,VENTO_S,43.05
DE001293,T0051,2026-09-01T11:11:57.435520309+07:00,5,train,14.998,10.73,1.705,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,VENTO_S,55.75
DE001296,T0051,2026-09-01T11:13:06.949691142+07:00,6,train,14.364,10.28,1.251,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,VENTO_S,67.53
DE001299,T0051,2026-09-01T11:14:42.736657809+07:00,7,train,13.678,9.79,0.76,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,VENTO_S,80.28
DE001302,T0051,2026-09-01T11:16:16.362991142+07:00,8,train,13.024,9.32,0.292,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,VENTO_S,92.43
DE001305,T0052,2026-09-01T11:13:02.549937+07:00,1,validation,17.848,54.74,5.244,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,8.14
DE001308,T0052,2026-09-01T11:15:07.150969999+07:00,2,validation,17.615,54.02,4.527,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,20.7
DE001311,T0052,2026-09-01T11:17:04.324056999+07:00,3,validation,17.395,53.34,3.852,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,32.52
DE001314,T0052,2026-09-01T11:19:19.467990333+07:00,4,validation,17.174,52.67,3.176,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,44.36
DE001317,T0052,2026-09-01T11:21:37.985008999+07:00,5,validation,16.94,51.95,2.459,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,56.92
DE001320,T0052,2026-09-01T11:23:43.817742333+07:00,6,validation,16.735,51.32,1.83,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,67.94
DE001323,T0052,2026-09-01T11:25:43.486218142+07:00,7,validation,16.509,50.63,1.135,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,80.11
DE001326,T0052,2026-09-01T11:27:52.033092999+07:00,8,validation,16.295,49.97,0.478,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,VF_E34,91.62
DE001329,T0053,2026-09-01T11:19:39.372240+07:00,1,test,17.748,54.43,7.36,1.104,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,8.57
DE001332,T0053,2026-09-01T11:22:03.576287999+07:00,2,test,17.382,53.31,6.359,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,21.01
DE001335,T0053,2026-09-01T11:24:27.890495999+07:00,3,test,17.016,52.18,5.357,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,33.46
DE001338,T0053,2026-09-01T11:26:44.619247999+07:00,4,test,16.669,51.12,4.407,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,45.26
DE001341,T0053,2026-09-01T11:29:00.931988571+07:00,5,test,16.324,50.06,3.46,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,57.01
DE001344,T0053,2026-09-01T11:31:19.983756+07:00,6,test,15.968,48.97,2.487,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,69.11
DE001347,T0053,2026-09-01T11:33:33.317397600+07:00,7,test,15.63,47.93,1.561,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,80.61
DE001350,T0053,2026-09-01T11:35:48.014309142+07:00,8,test,15.288,46.88,0.625,1.0,150.0,15.0,41.9,38.55,True,False,EV_CAR,NERIO_GREEN,92.23
DE001353,T0054,2026-09-01T11:25:47.290820+07:00,1,train,6.25,4.47,6.001,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,8.21
DE001356,T0054,2026-09-01T11:28:16.750400+07:00,2,train,5.206,3.73,5.254,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,19.64
DE001359,T0054,2026-09-01T11:30:38.035328+07:00,3,train,4.207,3.01,4.539,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,30.57
DE001362,T0054,2026-09-01T11:33:08.751959999+07:00,4,train,3.017,2.16,3.688,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,43.59
DE001365,T0054,2026-09-01T11:34:53.976442285+07:00,5,train,1.885,1.35,2.878,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,55.98
DE001368,T0054,2026-09-01T11:36:54.891463999+07:00,6,train,0.721,0.52,2.045,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,68.72
DE001371,T0054,2026-09-01T11:38:49.200575999+07:00,7,train,0.0,0.0,1.261,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,80.7
DE001374,T0054,2026-09-01T11:41:14.539455999+07:00,8,train,0.0,0.0,0.535,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200,91.82
DE001377,T0055,2026-09-01T11:31:06.035000+07:00,1,train,51.095,156.69,3.826,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,7.94
DE001380,T0055,2026-09-01T11:32:33.381856+07:00,2,train,50.938,156.21,3.346,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,19.49
DE001383,T0055,2026-09-01T11:33:51.196144+07:00,3,train,50.8,155.79,2.921,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,29.73
DE001386,T0055,2026-09-01T11:35:45.937443999+07:00,4,train,50.613,155.21,2.347,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,43.53
DE001389,T0055,2026-09-01T11:37:38.152143999+07:00,5,train,50.43,154.65,1.786,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,57.03
DE001392,T0055,2026-09-01T11:39:27.930343999+07:00,6,train,50.251,154.1,1.237,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,70.23
DE001395,T0055,2026-09-01T11:40:56.698943999+07:00,7,train,50.106,153.66,0.793,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,80.91
DE001398,T0055,2026-09-01T11:42:19.982631999+07:00,8,train,49.954,153.19,0.327,1.0,150.0,15.0,18.64,17.15,True,False,EV_CAR,VF_3,92.13
DE001401,T0056,2026-09-01T11:38:00.848411428+07:00,1,validation,60.591,185.81,7.57,1.135,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,8.44
DE001404,T0056,2026-09-01T11:40:47.356263428+07:00,2,validation,60.269,184.82,6.582,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,20.39
DE001407,T0056,2026-09-01T11:43:19.932284928+07:00,3,validation,59.955,183.86,5.619,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,32.03
DE001410,T0056,2026-09-01T11:46:30.930072928+07:00,4,validation,59.572,182.69,4.446,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,46.22
DE001413,T0056,2026-09-01T11:49:12.080528928+07:00,5,validation,59.275,181.78,3.535,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,57.24
DE001416,T0056,2026-09-01T11:51:54.388328928+07:00,6,validation,58.977,180.86,2.62,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,68.31
DE001419,T0056,2026-09-01T11:54:34.099216928+07:00,7,validation,58.707,180.03,1.793,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,78.31
DE001422,T0056,2026-09-01T11:57:35.428648928+07:00,8,validation,58.358,178.96,0.723,1.0,150.0,15.0,37.23,34.25,True,False,EV_CAR,VF_5,91.26
DE001425,T0057,2026-09-01T11:42:43.022600+07:00,1,train,93.047,66.58,2.425,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,8.15
DE001428,T0057,2026-09-01T11:43:45.629733333+07:00,2,train,92.61,66.27,2.112,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,20.0
DE001431,T0057,2026-09-01T11:44:50.158699999+07:00,3,train,92.159,65.94,1.789,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,32.23
DE001434,T0057,2026-09-01T11:45:55.134733333+07:00,4,train,91.705,65.62,1.464,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,44.53
DE001437,T0057,2026-09-01T11:46:58.384066666+07:00,5,train,91.263,65.3,1.148,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,56.51
DE001440,T0057,2026-09-01T11:48:02.015199999+07:00,6,train,90.818,64.99,0.83,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,68.56
DE001443,T0057,2026-09-01T11:49:08.211533333+07:00,7,train,90.356,64.65,0.499,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,81.1
DE001446,T0057,2026-09-01T11:50:09.897599999+07:00,8,train,89.925,64.35,0.191,1.0,45.0,15.0,3.5,3.22,True,False,EV_MOTORBIKE,EVO200_LITE,92.78
DE001449,T0058,2026-09-01T11:49:16.702574999+07:00,1,validation,83.036,254.65,4.506,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,8.47
DE001452,T0058,2026-09-01T11:51:03.689374999+07:00,2,validation,82.862,254.11,3.971,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,19.33
DE001455,T0058,2026-09-01T11:53:05.180975+07:00,3,validation,82.664,253.5,3.364,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,31.67
DE001458,T0058,2026-09-01T11:55:04.114375+07:00,4,validation,82.47,252.91,2.769,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,43.75
DE001461,T0058,2026-09-01T11:57:09.566575+07:00,5,validation,82.265,252.28,2.142,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,56.49
DE001464,T0058,2026-09-01T11:58:59.182175+07:00,6,validation,82.087,251.73,1.594,1.0,150.0,15.0,59.6,54.83,True,False,EV_CAR,VF_6,67.63
