event_id,trip_id,timestamp,snapshot_index,trip_progress_pct,current_soc_pct,estimated_remaining_range_km,remaining_trip_distance_km,safety_reserve_km,consumption_wh_per_km,minimum_safe_soc_pct,charging_supported,swap_supported,charging_interface_class,battery_type,vehicle_model,vehicle_type,vehicle_id,battery_capacity_kwh,usable_capacity_kwh,public_swap_compatible,split,allowed_service_types,need_service,resolved_service_type
DE001804,T0071,2026-09-01T13:08:20.770824428+07:00,4,42.55,17.503,53.68,2.058,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0011,41.9,38.55,False,test,['CHARGING'],True,
DE001805,T0071,2026-09-01T13:09:15.211728428+07:00,5,55.17,17.355,53.22,1.606,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0011,41.9,38.55,False,test,['CHARGING'],True,CHARGING
DE001806,T0071,2026-09-01T13:09:15.211728428+07:00,5,55.17,17.355,53.22,1.606,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0011,41.9,38.55,False,test,['CHARGING'],True,CHARGING
DE001807,T0071,2026-09-01T13:09:15.211728428+07:00,5,55.17,17.355,53.22,1.606,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0011,41.9,38.55,False,test,['CHARGING'],True,
DE001808,T0071,2026-09-01T13:10:13.194559071+07:00,6,67.1,17.216,52.8,1.179,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0011,41.9,38.55,False,test,['CHARGING'],True,CHARGING
DE001809,T0071,2026-09-01T13:10:13.194559071+07:00,6,67.1,17.216,52.8,1.179,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0011,41.9,38.55,False,test,['CHARGING'],True,CHARGING
DE001810,T0071,2026-09-01T13:10:13.194559071+07:00,6,67.1,17.216,52.8,1.179,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0011,41.9,38.55,False,test,['CHARGING'],True,
DE001811,T0071,2026-09-01T13:11:27.211991071+07:00,7,79.77,17.068,52.34,0.725,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0011,41.9,38.55,False,test,['CHARGING'],True,CHARGING
DE001812,T0071,2026-09-01T13:11:27.211991071+07:00,7,79.77,17.068,52.34,0.725,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0011,41.9,38.55,False,test,['CHARGING'],True,CHARGING
DE001813,T0071,2026-09-01T13:11:27.211991071+07:00,7,79.77,17.068,52.34,0.725,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0011,41.9,38.55,False,test,['CHARGING'],True,
DE001814,T0071,2026-09-01T13:12:41.673567071+07:00,8,91.97,16.926,51.9,0.288,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0011,41.9,38.55,False,test,['CHARGING'],True,CHARGING
DE001815,T0071,2026-09-01T13:12:41.673567071+07:00,8,91.97,16.926,51.9,0.288,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0011,41.9,38.55,False,test,['CHARGING'],True,CHARGING
DE001816,T0071,2026-09-01T13:12:41.673567071+07:00,8,91.97,16.926,51.9,0.288,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_E34,EV_CAR,V0011,41.9,38.55,False,test,['CHARGING'],True,
DE001817,T0072,2026-09-01T13:13:57.068854+07:00,1,9.49,17.146,12.27,5.827,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,
DE001818,T0072,2026-09-01T13:13:57.068854+07:00,1,9.49,17.146,12.27,5.827,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,CHARGING
DE001819,T0072,2026-09-01T13:13:57.068854+07:00,1,9.49,17.146,12.27,5.827,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,BATTERY_SWAP
DE001820,T0072,2026-09-01T13:13:57.068854+07:00,1,9.49,17.146,12.27,5.827,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,
DE001821,T0072,2026-09-01T13:16:41.477789714+07:00,2,22.47,15.978,11.43,4.992,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,
DE001822,T0072,2026-09-01T13:16:41.477789714+07:00,2,22.47,15.978,11.43,4.992,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,CHARGING
DE001823,T0072,2026-09-01T13:16:41.477789714+07:00,2,22.47,15.978,11.43,4.992,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,BATTERY_SWAP
DE001824,T0072,2026-09-01T13:16:41.477789714+07:00,2,22.47,15.978,11.43,4.992,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,
DE001825,T0072,2026-09-01T13:18:44.143958+07:00,3,37.35,14.639,10.48,4.033,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,
DE001826,T0072,2026-09-01T13:18:44.143958+07:00,3,37.35,14.639,10.48,4.033,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,CHARGING
DE001827,T0072,2026-09-01T13:18:44.143958+07:00,3,37.35,14.639,10.48,4.033,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,BATTERY_SWAP
DE001828,T0072,2026-09-01T13:18:44.143958+07:00,3,37.35,14.639,10.48,4.033,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,
DE001829,T0072,2026-09-01T13:20:49.738009499+07:00,4,51.83,13.337,9.54,3.102,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,
DE001830,T0072,2026-09-01T13:20:49.738009499+07:00,4,51.83,13.337,9.54,3.102,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,CHARGING
DE001831,T0072,2026-09-01T13:20:49.738009499+07:00,4,51.83,13.337,9.54,3.102,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,BATTERY_SWAP
DE001832,T0072,2026-09-01T13:20:49.738009499+07:00,4,51.83,13.337,9.54,3.102,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,
DE001833,T0072,2026-09-01T13:22:07.150085499+07:00,5,59.68,12.63,9.04,2.596,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,
DE001834,T0072,2026-09-01T13:22:07.150085499+07:00,5,59.68,12.63,9.04,2.596,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,CHARGING
DE001835,T0072,2026-09-01T13:22:07.150085499+07:00,5,59.68,12.63,9.04,2.596,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,BATTERY_SWAP
DE001836,T0072,2026-09-01T13:22:07.150085499+07:00,5,59.68,12.63,9.04,2.596,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,
DE001837,T0072,2026-09-01T13:23:42.215271499+07:00,6,68.61,11.827,8.46,2.021,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,
DE001838,T0072,2026-09-01T13:23:42.215271499+07:00,6,68.61,11.827,8.46,2.021,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,CHARGING
DE001839,T0072,2026-09-01T13:23:42.215271499+07:00,6,68.61,11.827,8.46,2.021,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,BATTERY_SWAP
DE001840,T0072,2026-09-01T13:23:42.215271499+07:00,6,68.61,11.827,8.46,2.021,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,
DE001841,T0072,2026-09-01T13:25:36.851067499+07:00,7,78.82,10.909,7.81,1.364,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,
DE001842,T0072,2026-09-01T13:25:36.851067499+07:00,7,78.82,10.909,7.81,1.364,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,CHARGING
DE001843,T0072,2026-09-01T13:25:36.851067499+07:00,7,78.82,10.909,7.81,1.364,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,BATTERY_SWAP
DE001844,T0072,2026-09-01T13:25:36.851067499+07:00,7,78.82,10.909,7.81,1.364,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,
DE001845,T0072,2026-09-01T13:27:19.686276499+07:00,8,90.71,9.839,7.04,0.598,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,
DE001846,T0072,2026-09-01T13:27:19.686276499+07:00,8,90.71,9.839,7.04,0.598,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,CHARGING
DE001847,T0072,2026-09-01T13:27:19.686276499+07:00,8,90.71,9.839,7.04,0.598,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,BATTERY_SWAP
DE001848,T0072,2026-09-01T13:27:19.686276499+07:00,8,90.71,9.839,7.04,0.598,1.0,45.0,15.0,True,True,VINFAST_MOTORCYCLE_CHARGING,VINFAST_SWAP_LFP_1_5_KWH,VIPER,EV_MOTORBIKE,V0012,1.5,1.38,True,train,"['CHARGING', 'BATTERY_SWAP']",True,
DE001849,T0073,2026-09-01T13:19:41.509560+07:00,1,7.46,17.781,54.53,8.332,1.25,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001850,T0073,2026-09-01T13:19:41.509560+07:00,1,7.46,17.781,54.53,8.332,1.25,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001851,T0073,2026-09-01T13:19:41.509560+07:00,1,7.46,17.781,54.53,8.332,1.25,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,
DE001852,T0073,2026-09-01T13:21:59.352339214+07:00,2,19.56,17.426,53.44,7.243,1.087,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001853,T0073,2026-09-01T13:21:59.352339214+07:00,2,19.56,17.426,53.44,7.243,1.087,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001854,T0073,2026-09-01T13:21:59.352339214+07:00,2,19.56,17.426,53.44,7.243,1.087,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,
DE001855,T0073,2026-09-01T13:24:09.247125599+07:00,3,31.45,17.077,52.37,6.172,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001856,T0073,2026-09-01T13:24:09.247125599+07:00,3,31.45,17.077,52.37,6.172,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001857,T0073,2026-09-01T13:24:09.247125599+07:00,3,31.45,17.077,52.37,6.172,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,
DE001858,T0073,2026-09-01T13:26:20.598274499+07:00,4,43.6,16.72,51.27,5.079,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001859,T0073,2026-09-01T13:26:20.598274499+07:00,4,43.6,16.72,51.27,5.079,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001860,T0073,2026-09-01T13:26:20.598274499+07:00,4,43.6,16.72,51.27,5.079,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,
DE001861,T0073,2026-09-01T13:28:40.343758499+07:00,5,54.74,16.393,50.27,4.075,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001862,T0073,2026-09-01T13:28:40.343758499+07:00,5,54.74,16.393,50.27,4.075,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001863,T0073,2026-09-01T13:28:40.343758499+07:00,5,54.74,16.393,50.27,4.075,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,
DE001864,T0073,2026-09-01T13:31:21.225598499+07:00,6,67.15,16.028,49.15,2.958,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001865,T0073,2026-09-01T13:31:21.225598499+07:00,6,67.15,16.028,49.15,2.958,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001866,T0073,2026-09-01T13:31:21.225598499+07:00,6,67.15,16.028,49.15,2.958,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,
DE001867,T0073,2026-09-01T13:34:06.836734499+07:00,7,79.92,15.653,48.0,1.808,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001868,T0073,2026-09-01T13:34:06.836734499+07:00,7,79.92,15.653,48.0,1.808,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001869,T0073,2026-09-01T13:34:06.836734499+07:00,7,79.92,15.653,48.0,1.808,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,
DE001870,T0073,2026-09-01T13:36:45.240430499+07:00,8,92.14,15.295,46.9,0.708,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001871,T0073,2026-09-01T13:36:45.240430499+07:00,8,92.14,15.295,46.9,0.708,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,CHARGING
DE001872,T0073,2026-09-01T13:36:45.240430499+07:00,8,92.14,15.295,46.9,0.708,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,NERIO_GREEN,EV_CAR,V0013,41.9,38.55,False,train,['CHARGING'],True,
DE001873,T0074,2026-09-01T13:25:41.073480+07:00,1,7.86,17.803,54.6,6.32,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,CHARGING
DE001874,T0074,2026-09-01T13:25:41.073480+07:00,1,7.86,17.803,54.6,6.32,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,CHARGING
DE001875,T0074,2026-09-01T13:25:41.073480+07:00,1,7.86,17.803,54.6,6.32,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,
DE001876,T0074,2026-09-01T13:28:24.664624+07:00,2,20.39,17.489,53.63,5.461,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,CHARGING
DE001877,T0074,2026-09-01T13:28:24.664624+07:00,2,20.39,17.489,53.63,5.461,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,CHARGING
DE001878,T0074,2026-09-01T13:28:24.664624+07:00,2,20.39,17.489,53.63,5.461,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,
DE001879,T0074,2026-09-01T13:30:47.557750500+07:00,3,33.1,17.171,52.66,4.588,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,CHARGING
DE001880,T0074,2026-09-01T13:30:47.557750500+07:00,3,33.1,17.171,52.66,4.588,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,CHARGING
DE001881,T0074,2026-09-01T13:30:47.557750500+07:00,3,33.1,17.171,52.66,4.588,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,
DE001882,T0074,2026-09-01T13:32:04.298104500+07:00,4,45.43,16.862,51.71,3.743,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,CHARGING
DE001883,T0074,2026-09-01T13:32:04.298104500+07:00,4,45.43,16.862,51.71,3.743,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,CHARGING
DE001884,T0074,2026-09-01T13:32:04.298104500+07:00,4,45.43,16.862,51.71,3.743,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,
DE001885,T0074,2026-09-01T13:33:21.945722500+07:00,5,57.26,16.565,50.8,2.931,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,CHARGING
DE001886,T0074,2026-09-01T13:33:21.945722500+07:00,5,57.26,16.565,50.8,2.931,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,CHARGING
DE001887,T0074,2026-09-01T13:33:21.945722500+07:00,5,57.26,16.565,50.8,2.931,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,
DE001888,T0074,2026-09-01T13:35:46.318742499+07:00,6,70.15,16.243,49.81,2.048,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,CHARGING
DE001889,T0074,2026-09-01T13:35:46.318742499+07:00,6,70.15,16.243,49.81,2.048,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,CHARGING
DE001890,T0074,2026-09-01T13:35:46.318742499+07:00,6,70.15,16.243,49.81,2.048,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,
DE001891,T0074,2026-09-01T13:37:10.215801928+07:00,7,82.15,15.942,48.89,1.225,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,CHARGING
DE001892,T0074,2026-09-01T13:37:10.215801928+07:00,7,82.15,15.942,48.89,1.225,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,CHARGING
DE001893,T0074,2026-09-01T13:37:10.215801928+07:00,7,82.15,15.942,48.89,1.225,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,
DE001894,T0074,2026-09-01T13:38:59.021353071+07:00,8,91.93,15.697,48.14,0.554,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,CHARGING
DE001895,T0074,2026-09-01T13:38:59.021353071+07:00,8,91.93,15.697,48.14,0.554,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,CHARGING
DE001896,T0074,2026-09-01T13:38:59.021353071+07:00,8,91.93,15.697,48.14,0.554,1.0,150.0,15.0,True,False,CCS2_TYPE2,FIXED_TRACTION_PACK,VF_3,EV_CAR,V0014,18.64,17.15,False,train,['CHARGING'],True,
